 TIME                    ,¸ººÉ                     ,
  +4.9615000000000000E+03,  +1.6280288380000000E+03,
  +4.9616000000000004E+03,  +1.6219611210000000E+03,
  +4.9616999999999998E+03,  +1.2414151440000001E+03,
  +4.9618000000000002E+03,  +1.4711290349999999E+03,
  +4.9618999999999996E+03,  +9.5696833790000005E+02,
  +4.9620000000000000E+03,  +1.7197952560000001E+03,
  +4.9621000000000004E+03,  +1.9602597740000001E+03,
  +4.9621999999999998E+03,  +1.5557436470000000E+03,
  +4.9623000000000002E+03,  +1.9224081639999999E+03,
  +4.9623999999999996E+03,  +1.6483304189999999E+03,
  +4.9625000000000000E+03,  +1.8057403939999999E+03,
  +4.9626000000000004E+03,  +1.4262087620000000E+03,
  +4.9626999999999998E+03,  +1.2506031940000000E+03,
  +4.9628000000000002E+03,  +1.0886198660000000E+03,
  +4.9628999999999996E+03,  +1.8867657500000000E+03,
  +4.9630000000000000E+03,  +1.0541056050000000E+03,
  +4.9631000000000004E+03,  +1.4619122460000001E+03,
  +4.9631999999999998E+03,  +1.6808256950000000E+03,
  +4.9633000000000002E+03,  +1.4869140669999999E+03,
  +4.9633999999999996E+03,  +1.1051298939999999E+03,
  +4.9635000000000000E+03,  +1.4494968369999999E+03,
  +4.9636000000000004E+03,  +1.3449813160000001E+03,
  +4.9636999999999998E+03,  +9.7314634020000005E+02,
  +4.9638000000000002E+03,  +1.0205720590000000E+03,
  +4.9638999999999996E+03,  +9.0749065780000001E+02,
  +4.9640000000000000E+03,  +1.1666420370000001E+03,
  +4.9641000000000004E+03,  +1.1505661009999999E+03,
  +4.9641999999999998E+03,  +1.2780702590000001E+03,
  +4.9643000000000002E+03,  +1.1667664870000001E+03,
  +4.9643999999999996E+03,  +9.3778754110000000E+02,
  +4.9645000000000000E+03,  +1.8688842959999999E+03,
  +4.9646000000000004E+03,  +9.7011190669999996E+02,
  +4.9646999999999998E+03,  +1.6090547919999999E+03,
  +4.9648000000000002E+03,  +1.6677675910000000E+03,
  +4.9648999999999996E+03,  +1.0989358390000000E+03,
  +4.9650000000000000E+03,  +1.9375810080000001E+03,
  +4.9651000000000004E+03,  +1.8347572600000001E+03,
  +4.9651999999999998E+03,  +1.7331233020000000E+03,
  +4.9653000000000002E+03,  +1.2037949850000000E+03,
  +4.9653999999999996E+03,  +9.7058730409999998E+02,
  +4.9655000000000000E+03,  +1.6336903600000001E+03,
  +4.9656000000000004E+03,  +1.1673511930000000E+03,
  +4.9656999999999998E+03,  +9.0343765980000001E+02,
  +4.9658000000000002E+03,  +1.6136237440000000E+03,
  +4.9658999999999996E+03,  +1.2030417040000000E+03,
  +4.9660000000000000E+03,  +1.0858590210000000E+03,
  +4.9661000000000004E+03,  +1.5226509940000001E+03,
  +4.9661999999999998E+03,  +1.3331571600000000E+03,
  +4.9663000000000002E+03,  +1.5487457350000000E+03,
  +4.9663999999999996E+03,  +1.6971089669999999E+03,
  +4.9665000000000000E+03,  +1.9527424160000000E+03,
  +4.9666000000000004E+03,  +1.9772596240000000E+03,
  +4.9666999999999998E+03,  +1.5516814240000001E+03,
  +4.9668000000000002E+03,  +1.9093048819999999E+03,
  +4.9668999999999996E+03,  +1.3591750190000000E+03,
  +4.9670000000000000E+03,  +1.7862800130000001E+03,
  +4.9671000000000004E+03,  +1.8751683149999999E+03,
  +4.9671999999999998E+03,  +1.4970405290000001E+03,
  +4.9673000000000002E+03,  +9.9224696210000002E+02,
  +4.9673999999999996E+03,  +1.1095501090000000E+03,
  +4.9675000000000000E+03,  +1.6330563790000001E+03,
  +4.9676000000000004E+03,  +1.0123538640000000E+03,
  +4.9676999999999998E+03,  +1.6650743749999999E+03,
  +4.9678000000000002E+03,  +1.0847012680000000E+03,
  +4.9678999999999996E+03,  +1.2340945970000000E+03,
  +4.9680000000000000E+03,  +1.5873094599999999E+03,
  +4.9681000000000004E+03,  +1.8951588620000000E+03,
  +4.9681999999999998E+03,  +1.2525993779999999E+03,
  +4.9683000000000002E+03,  +1.9843571480000001E+03,
  +4.9683999999999996E+03,  +1.5912952240000000E+03,
  +4.9685000000000000E+03,  +1.7124442890000000E+03,
  +4.9686000000000004E+03,  +1.0077950160000000E+03,
  +4.9686999999999998E+03,  +1.6603994940000000E+03,
  +4.9688000000000002E+03,  +9.0664563910000004E+02,
  +4.9688999999999996E+03,  +1.8858700190000000E+03,
  +4.9690000000000000E+03,  +1.3303061990000001E+03,
  +4.9691000000000004E+03,  +1.3860630100000001E+03,
  +4.9691999999999998E+03,  +1.7896761320000001E+03,
  +4.9693000000000002E+03,  +1.7071994330000000E+03,
  +4.9693999999999996E+03,  +1.7266386530000000E+03,
  +4.9695000000000000E+03,  +1.4617800450000000E+03,
  +4.9696000000000004E+03,  +9.4980299090000005E+02,
  +4.9696999999999998E+03,  +1.1525455800000000E+03,
  +4.9698000000000002E+03,  +1.7489221230000001E+03,
  +4.9698999999999996E+03,  +1.6131481480000000E+03,
  +4.9700000000000000E+03,  +1.0098573130000000E+03,
  +4.9701000000000004E+03,  +9.5677119519999997E+02,
  +4.9701999999999998E+03,  +1.4487094560000000E+03,
  +4.9703000000000002E+03,  +1.3492209700000001E+03,
  +4.9703999999999996E+03,  +1.1289067180000000E+03,
  +4.9705000000000000E+03,  +1.0505659390000001E+03,
  +4.9706000000000004E+03,  +1.9444760100000001E+03,
  +4.9706999999999998E+03,  +1.0081863310000000E+03,
  +4.9708000000000002E+03,  +1.6897911099999999E+03,
  +4.9708999999999996E+03,  +1.7011498300000001E+03,
  +4.9710000000000000E+03,  +1.7021905119999999E+03,
  +4.9711000000000004E+03,  +1.0919415019999999E+03,
  +4.9711999999999998E+03,  +1.2069746880000000E+03,
  +4.9713000000000002E+03,  +1.9182761920000000E+03,
  +4.9713999999999996E+03,  +1.0593262390000000E+03,
  +4.9715000000000000E+03,  +1.8116700180000000E+03,
  +4.9716000000000004E+03,  +1.4065429280000001E+03,
  +4.9716999999999998E+03,  +1.8322043140000001E+03,
  +4.9718000000000002E+03,  +1.6289477159999999E+03,
  +4.9718999999999996E+03,  +1.6806644389999999E+03,
  +4.9720000000000000E+03,  +1.9075683289999999E+03,
  +4.9721000000000004E+03,  +1.4967850280000000E+03,
  +4.9721999999999998E+03,  +9.4901444349999997E+02,
  +4.9723000000000002E+03,  +1.5231681309999999E+03,
  +4.9723999999999996E+03,  +1.3361721720000000E+03,
  +4.9725000000000000E+03,  +1.8777728410000000E+03,
  +4.9726000000000004E+03,  +1.0667538500000001E+03,
  +4.9726999999999998E+03,  +9.7844030640000005E+02,
  +4.9728000000000002E+03,  +1.2456165950000000E+03,
  +4.9728999999999996E+03,  +1.1366062219999999E+03,
  +4.9730000000000000E+03,  +1.2544240789999999E+03,
  +4.9731000000000004E+03,  +1.3568222400000000E+03,
  +4.9731999999999998E+03,  +1.5413227840000000E+03,
  +4.9733000000000002E+03,  +1.6144714620000000E+03,
  +4.9733999999999996E+03,  +1.9559263289999999E+03,
  +4.9735000000000000E+03,  +1.0019749500000000E+03,
  +4.9736000000000004E+03,  +1.0968728209999999E+03,
  +4.9736999999999998E+03,  +1.1754249100000000E+03,
  +4.9738000000000002E+03,  +1.5197601010000001E+03,
  +4.9738999999999996E+03,  +1.5046112550000000E+03,
  +4.9740000000000000E+03,  +1.9239489630000000E+03,
  +4.9741000000000004E+03,  +9.8584762030000002E+02,
  +4.9741999999999998E+03,  +9.3690526929999999E+02,
  +4.9743000000000002E+03,  +9.5317370000000005E+02,
  +4.9743999999999996E+03,  +1.0966083340000000E+03,
  +4.9745000000000000E+03,  +1.6098676530000000E+03,
  +4.9746000000000004E+03,  +1.7725046170000001E+03,
  +4.9746999999999998E+03,  +1.8016758319999999E+03,
  +4.9748000000000002E+03,  +1.4961055910000000E+03,
  +4.9748999999999996E+03,  +1.7116191449999999E+03,
  +4.9750000000000000E+03,  +1.8446665949999999E+03,
  +4.9751000000000004E+03,  +1.2771555000000001E+03,
  +4.9751999999999998E+03,  +1.3913492590000001E+03,
  +4.9753000000000002E+03,  +1.1521397350000000E+03,
  +4.9753999999999996E+03,  +1.4428377410000001E+03,
  +4.9755000000000000E+03,  +1.6518868040000000E+03,
  +4.9756000000000004E+03,  +1.6778914420000001E+03,
  +4.9756999999999998E+03,  +9.3166038249999997E+02,
  +4.9758000000000002E+03,  +1.9041212559999999E+03,
  +4.9758999999999996E+03,  +1.8607340589999999E+03,
  +4.9760000000000000E+03,  +2.0852230079999999E+03,
  +4.9761000000000004E+03,  +3.0730333049999999E+03,
  +4.9761999999999998E+03,  +3.1116888660000000E+03,
  +4.9763000000000002E+03,  +3.8715070320000000E+03,
  +4.9763999999999996E+03,  +3.5471794500000001E+03,
  +4.9765000000000000E+03,  +4.4936436190000004E+03,
  +4.9766000000000004E+03,  +3.4237228839999998E+03,
  +4.9766999999999998E+03,  +2.0396075719999999E+03,
  +4.9768000000000002E+03,  +2.2714090219999998E+03,
  +4.9768999999999996E+03,  +3.0514599570000000E+03,
  +4.9770000000000000E+03,  +3.1068862669999999E+03,
  +4.9771000000000004E+03,  +4.0433860639999998E+03,
  +4.9771999999999998E+03,  +2.3608936640000002E+03,
  +4.9773000000000002E+03,  +2.3294912500000000E+03,
  +4.9773999999999996E+03,  +3.7986734740000002E+03,
  +4.9775000000000000E+03,  +4.1617584900000002E+03,
  +4.9776000000000004E+03,  +3.4943103259999998E+03,
  +4.9776999999999998E+03,  +4.0105651830000002E+03,
  +4.9778000000000002E+03,  +3.9367283609999999E+03,
  +4.9778999999999996E+03,  +2.2639935999999998E+03,
  +4.9780000000000000E+03,  +4.1716226880000004E+03,
  +4.9781000000000004E+03,  +3.6996181339999998E+03,
  +4.9781999999999998E+03,  +2.5965980070000001E+03,
  +4.9783000000000002E+03,  +2.2963088750000002E+03,
  +4.9783999999999996E+03,  +4.1387862839999998E+03,
  +4.9785000000000000E+03,  +3.5334616209999999E+03,
  +4.9786000000000004E+03,  +4.2483414210000001E+03,
  +4.9786999999999998E+03,  +2.9531990019999998E+03,
  +4.9788000000000002E+03,  +3.6305599960000000E+03,
  +4.9788999999999996E+03,  +2.2934720800000000E+03,
  +4.9790000000000000E+03,  +3.5639031209999998E+03,
  +4.9791000000000004E+03,  +4.7134252340000003E+03,
  +4.9791999999999998E+03,  +2.1123921630000000E+03,
  +4.9793000000000002E+03,  +3.5805106820000001E+03,
  +4.9793999999999996E+03,  +4.6570500140000004E+03,
  +4.9795000000000000E+03,  +3.2961041319999999E+03,
  +4.9796000000000004E+03,  +4.7204009079999996E+03,
  +4.9796999999999998E+03,  +4.8630264459999999E+03,
  +4.9798000000000002E+03,  +3.6692181430000001E+03,
  +4.9798999999999996E+03,  +3.6673330759999999E+03,
  +4.9800000000000000E+03,  +2.8350333030000002E+03,
  +4.9801000000000004E+03,  +2.2440614059999998E+03,
  +4.9801999999999998E+03,  +2.0250591830000001E+03,
  +4.9803000000000002E+03,  +3.0819802770000001E+03,
  +4.9803999999999996E+03,  +2.3477016010000002E+03,
  +4.9805000000000000E+03,  +4.5214741940000004E+03,
  +4.9806000000000004E+03,  +3.6474465390000000E+03,
  +4.9806999999999998E+03,  +3.1064504590000001E+03,
  +4.9808000000000002E+03,  +4.0949546240000000E+03,
  +4.9808999999999996E+03,  +3.7788604390000000E+03,
  +4.9810000000000000E+03,  +3.2390335409999998E+03,
  +4.9811000000000004E+03,  +3.8170220690000001E+03,
  +4.9811999999999998E+03,  +4.0714556090000001E+03,
  +4.9813000000000002E+03,  +2.9485776719999999E+03,
  +4.9813999999999996E+03,  +4.7151261640000002E+03,
  +4.9815000000000000E+03,  +3.0974463179999998E+03,
  +4.9816000000000004E+03,  +3.6998442420000001E+03,
  +4.9816999999999998E+03,  +2.8731179360000001E+03,
  +4.9818000000000002E+03,  +2.8954798660000001E+03,
  +4.9818999999999996E+03,  +3.5723513300000000E+03,
  +4.9820000000000000E+03,  +4.4278555530000003E+03,
  +4.9821000000000004E+03,  +3.0531712140000000E+03,
  +4.9821999999999998E+03,  +3.8152086190000000E+03,
  +4.9823000000000002E+03,  +2.1115205160000000E+03,
  +4.9823999999999996E+03,  +2.9852391480000001E+03,
  +4.9825000000000000E+03,  +3.4314660950000002E+03,
  +4.9826000000000004E+03,  +2.0239720709999999E+03,
  +4.9826999999999998E+03,  +2.5667237949999999E+03,
  +4.9828000000000002E+03,  +3.1615091670000002E+03,
  +4.9828999999999996E+03,  +4.8066751459999996E+03,
  +4.9830000000000000E+03,  +3.9849945170000001E+03,
  +4.9831000000000004E+03,  +4.1342929960000001E+03,
  +4.9831999999999998E+03,  +4.5276103240000002E+03,
  +4.9833000000000002E+03,  +3.5613536279999998E+03,
  +4.9833999999999996E+03,  +3.3429315720000000E+03,
  +4.9835000000000000E+03,  +2.3504889149999999E+03,
  +4.9836000000000004E+03,  +2.5554632839999999E+03,
  +4.9836999999999998E+03,  +2.8476124399999999E+03,
  +4.9838000000000002E+03,  +4.3557077730000001E+03,
  +4.9838999999999996E+03,  +3.4858907810000001E+03,
  +4.9840000000000000E+03,  +1.6523560480000001E+03,
  +4.9841000000000004E+03,  +1.7846267290000001E+03,
  +4.9841999999999998E+03,  +1.3163020850000000E+03,
  +4.9843000000000002E+03,  +1.4622714510000001E+03,
  +4.9843999999999996E+03,  +1.3246093109999999E+03,
  +4.9845000000000000E+03,  +1.9307517350000001E+03,
  +4.9846000000000004E+03,  +9.4750593670000001E+02,
  +4.9846999999999998E+03,  +1.1542663580000001E+03,
  +4.9848000000000002E+03,  +1.4157851889999999E+03,
  +4.9848999999999996E+03,  +1.8431476110000001E+03,
  +4.9850000000000000E+03,  +1.4076962140000001E+03,
  +4.9851000000000004E+03,  +1.7871585550000000E+03,
  +4.9851999999999998E+03,  +1.8155977470000000E+03,
  +4.9853000000000002E+03,  +1.5686313670000000E+03,
  +4.9853999999999996E+03,  +1.3513045130000000E+03,
  +4.9855000000000000E+03,  +1.3681387740000000E+03,
  +4.9856000000000004E+03,  +1.3953469889999999E+03,
  +4.9856999999999998E+03,  +1.7230522309999999E+03,
  +4.9858000000000002E+03,  +1.3953977030000001E+03,
  +4.9858999999999996E+03,  +1.1466873690000000E+03,
  +4.9860000000000000E+03,  +1.3220035060000000E+03,
  +4.9861000000000004E+03,  +1.1458574510000001E+03,
  +4.9861999999999998E+03,  +1.4970149859999999E+03,
  +4.9863000000000002E+03,  +1.0336106159999999E+03,
  +4.9863999999999996E+03,  +1.8712624639999999E+03,
  +4.9865000000000000E+03,  +1.6653432140000000E+03,
  +4.9866000000000004E+03,  +1.5601201140000001E+03,
  +4.9866999999999998E+03,  +1.0753462649999999E+03,
  +4.9868000000000002E+03,  +1.4760933600000001E+03,
  +4.9868999999999996E+03,  +1.1690740659999999E+03,
  +4.9870000000000000E+03,  +1.2888036870000001E+03,
  +4.9871000000000004E+03,  +1.5885551310000001E+03,
  +4.9871999999999998E+03,  +1.6774129519999999E+03,
  +4.9873000000000002E+03,  +1.1225492720000000E+03,
  +4.9873999999999996E+03,  +1.2343794120000000E+03,
  +4.9875000000000000E+03,  +1.6727706360000000E+03,
  +4.9876000000000004E+03,  +1.4366523470000000E+03,
  +4.9876999999999998E+03,  +1.2312891040000000E+03,
  +4.9878000000000002E+03,  +1.1199871960000000E+03,
  +4.9878999999999996E+03,  +1.8211828439999999E+03,
  +4.9880000000000000E+03,  +1.2131031250000001E+03,
  +4.9881000000000004E+03,  +1.0691767000000000E+03,
  +4.9881999999999998E+03,  +1.3333012990000000E+03,
  +4.9883000000000002E+03,  +1.0768028810000001E+03,
  +4.9883999999999996E+03,  +1.0411169510000000E+03,
  +4.9885000000000000E+03,  +1.0816854630000000E+03,
  +4.9886000000000004E+03,  +1.0640437529999999E+03,
  +4.9886999999999998E+03,  +1.4144848979999999E+03,
  +4.9888000000000002E+03,  +1.5865325560000001E+03,
  +4.9888999999999996E+03,  +1.7469479779999999E+03,
  +4.9890000000000000E+03,  +1.4199947520000001E+03,
  +4.9891000000000004E+03,  +1.5657669129999999E+03,
  +4.9891999999999998E+03,  +1.0723985520000001E+03,
  +4.9893000000000002E+03,  +1.8481704789999999E+03,
  +4.9893999999999996E+03,  +1.6611915150000000E+03,
  +4.9895000000000000E+03,  +1.7510571440000001E+03,
  +4.9896000000000004E+03,  +1.1133219959999999E+03,
  +4.9896999999999998E+03,  +1.8304077620000000E+03,
  +4.9898000000000002E+03,  +1.6488112870000000E+03,
  +4.9898999999999996E+03,  +1.6106709530000001E+03,
  +4.9900000000000000E+03,  +1.7213265180000001E+03,
  +4.9901000000000004E+03,  +1.6558434239999999E+03,
  +4.9901999999999998E+03,  +1.2174330120000000E+03,
  +4.9903000000000002E+03,  +1.4785184369999999E+03,
  +4.9903999999999996E+03,  +1.6416818249999999E+03,
  +4.9905000000000000E+03,  +1.5925172540000001E+03,
  +4.9906000000000004E+03,  +1.5417791940000000E+03,
  +4.9906999999999998E+03,  +1.9814972800000000E+03,
  +4.9908000000000002E+03,  +1.5062879980000000E+03,
  +4.9908999999999996E+03,  +1.5551278110000001E+03,
  +4.9910000000000000E+03,  +1.2646430029999999E+03,
  +4.9911000000000004E+03,  +1.1849867280000001E+03,
  +4.9911999999999998E+03,  +1.5057626009999999E+03,
  +4.9913000000000002E+03,  +1.5470678120000000E+03,
  +4.9913999999999996E+03,  +1.5444467770000001E+03,
  +4.9915000000000000E+03,  +1.4856226730000001E+03,
  +4.9916000000000004E+03,  +1.2628103730000000E+03,
  +4.9916999999999998E+03,  +1.1534176020000000E+03,
  +4.9918000000000002E+03,  +1.5719005979999999E+03,
  +4.9918999999999996E+03,  +1.1127730170000000E+03,
  +4.9920000000000000E+03,  +1.2167434860000001E+03,
  +4.9921000000000004E+03,  +1.8048862380000000E+03,
  +4.9921999999999998E+03,  +1.1788138300000001E+03,
  +4.9923000000000002E+03,  +1.5553585720000001E+03,
  +4.9923999999999996E+03,  +9.7414402150000001E+02,
  +4.9925000000000000E+03,  +1.7018277300000000E+03,
  +4.9926000000000004E+03,  +1.6864861920000001E+03,
  +4.9926999999999998E+03,  +1.2328569020000000E+03,
  +4.9928000000000002E+03,  +1.1848994909999999E+03,
  +4.9928999999999996E+03,  +1.7100113779999999E+03,
  +4.9930000000000000E+03,  +1.7908824870000001E+03,
  +4.9931000000000004E+03,  +1.5132416639999999E+03,
  +4.9931999999999998E+03,  +1.2284163470000001E+03,
  +4.9933000000000002E+03,  +1.6430994630000000E+03,
  +4.9933999999999996E+03,  +1.4011980450000001E+03,
  +4.9935000000000000E+03,  +1.6307794329999999E+03,
  +4.9936000000000004E+03,  +9.3207726820000005E+02,
  +4.9936999999999998E+03,  +1.1639211630000000E+03,
  +4.9938000000000002E+03,  +1.0126224820000000E+03,
  +4.9938999999999996E+03,  +1.7865142870000000E+03,
  +4.9940000000000000E+03,  +1.5795668889999999E+03,
  +4.9941000000000004E+03,  +1.6330064900000000E+03,
  +4.9941999999999998E+03,  +1.7242785540000000E+03,
  +4.9943000000000002E+03,  +1.7461010070000000E+03,
  +4.9943999999999996E+03,  +1.5723470430000000E+03,
  +4.9945000000000000E+03,  +1.8152312350000000E+03,
  +4.9946000000000004E+03,  +1.5012058900000000E+03,
  +4.9946999999999998E+03,  +9.9186129310000001E+02,
  +4.9948000000000002E+03,  +9.5661760589999994E+02,
  +4.9948999999999996E+03,  +1.0518575650000000E+03,
  +4.9950000000000000E+03,  +1.1205853900000000E+03,
  +4.9951000000000004E+03,  +1.0438352359999999E+03,
  +4.9951999999999998E+03,  +1.5746729670000000E+03,
  +4.9953000000000002E+03,  +9.0089146400000004E+02,
  +4.9953999999999996E+03,  +1.2334808869999999E+03,
  +4.9955000000000000E+03,  +1.6764994300000001E+03,
  +4.9956000000000004E+03,  +1.0930715020000000E+03,
  +4.9956999999999998E+03,  +1.3017912550000001E+03,
  +4.9958000000000002E+03,  +1.6892150650000001E+03,
  +4.9958999999999996E+03,  +9.8955038370000000E+02,
  +4.9960000000000000E+03,  +1.4959026660000000E+03,
  +4.9961000000000004E+03,  +1.7789974279999999E+03,
  +4.9961999999999998E+03,  +1.9609912790000001E+03,
  +4.9963000000000002E+03,  +1.1754692700000001E+03,
  +4.9963999999999996E+03,  +1.9546179549999999E+03,
  +4.9965000000000000E+03,  +1.0112767669999999E+03,
  +4.9966000000000004E+03,  +1.9762161500000000E+03,
  +4.9966999999999998E+03,  +1.6462073130000001E+03,
  +4.9968000000000002E+03,  +1.2981922569999999E+03,
  +4.9968999999999996E+03,  +1.4627016369999999E+03,
  +4.9970000000000000E+03,  +1.7481021510000000E+03,
  +4.9971000000000004E+03,  +1.0617013430000000E+03,
  +4.9971999999999998E+03,  +1.8437862820000000E+03,
  +4.9973000000000002E+03,  +1.5611691890000000E+03,
  +4.9973999999999996E+03,  +1.7702420400000001E+03,
  +4.9975000000000000E+03,  +9.8308783310000001E+02,
  +4.9976000000000004E+03,  +1.8257681880000000E+03,
  +4.9976999999999998E+03,  +1.5650310370000000E+03,
  +4.9978000000000002E+03,  +1.0392910320000001E+03,
  +4.9978999999999996E+03,  +1.6701322419999999E+03,
  +4.9980000000000000E+03,  +1.7612730580000000E+03,
  +4.9981000000000004E+03,  +1.4952717439999999E+03,
  +4.9981999999999998E+03,  +1.8202705539999999E+03,
  +4.9983000000000002E+03,  +1.4913865120000000E+03,
  +4.9983999999999996E+03,  +1.6901160609999999E+03,
  +4.9985000000000000E+03,  +1.9309788900000001E+03,
  +4.9986000000000004E+03,  +1.2807915570000000E+03,
  +4.9986999999999998E+03,  +1.4375666090000000E+03,
  +4.9988000000000002E+03,  +1.8008616130000000E+03,
  +4.9988999999999996E+03,  +1.7450177010000000E+03,
  +4.9990000000000000E+03,  +1.3554831079999999E+03,
  +4.9991000000000004E+03,  +1.2553790670000001E+03,
  +4.9991999999999998E+03,  +1.8780338690000001E+03,
  +4.9993000000000002E+03,  +1.1990100070000001E+03,
  +4.9993999999999996E+03,  +1.7148446180000001E+03,
  +4.9995000000000000E+03,  +1.6394879010000000E+03,
  +4.9996000000000004E+03,  +1.8954207190000000E+03,
  +4.9996999999999998E+03,  +1.3947874429999999E+03,
  +4.9998000000000002E+03,  +1.1287992110000000E+03,
  +4.9998999999999996E+03,  +1.8911132480000001E+03,
  +5.0000000000000000E+03,  +3.9189399060000001E+03,
  +5.0001000000000004E+03,  +2.6331049770000000E+03,
  +5.0001999999999998E+03,  +3.8933968279999999E+03,
  +5.0003000000000002E+03,  +4.6400324540000001E+03,
  +5.0003999999999996E+03,  +2.9364325210000002E+03,
  +5.0005000000000000E+03,  +3.1291761769999998E+03,
  +5.0006000000000004E+03,  +4.9148088729999999E+03,
  +5.0006999999999998E+03,  +2.6814953390000001E+03,
  +5.0008000000000002E+03,  +3.8325293999999999E+03,
  +5.0008999999999996E+03,  +2.2091446289999999E+03,
  +5.0010000000000000E+03,  +3.7177045410000001E+03,
  +5.0011000000000004E+03,  +3.6665945440000000E+03,
  +5.0011999999999998E+03,  +4.5973959800000002E+03,
  +5.0013000000000002E+03,  +4.6241789719999997E+03,
  +5.0013999999999996E+03,  +4.9583984449999998E+03,
  +5.0015000000000000E+03,  +2.3029612120000002E+03,
  +5.0016000000000004E+03,  +3.4330808760000000E+03,
  +5.0016999999999998E+03,  +4.1924047069999997E+03,
  +5.0018000000000002E+03,  +3.4474536539999999E+03,
  +5.0018999999999996E+03,  +3.7526761069999998E+03,
  +5.0020000000000000E+03,  +3.3690020920000002E+03,
  +5.0021000000000004E+03,  +3.6872910640000000E+03,
  +5.0021999999999998E+03,  +2.7040921770000000E+03,
  +5.0023000000000002E+03,  +3.6092038840000000E+03,
  +5.0023999999999996E+03,  +2.3071892830000002E+03,
  +5.0025000000000000E+03,  +2.2940249730000000E+03,
  +5.0026000000000004E+03,  +3.5382253609999998E+03,
  +5.0026999999999998E+03,  +3.8644155940000001E+03,
  +5.0028000000000002E+03,  +2.2511059869999999E+03,
  +5.0028999999999996E+03,  +3.4450278739999999E+03,
  +5.0030000000000000E+03,  +2.9966203049999999E+03,
  +5.0031000000000004E+03,  +4.4522089159999996E+03,
  +5.0031999999999998E+03,  +3.0522655639999998E+03,
  +5.0033000000000002E+03,  +3.7400552579999999E+03,
  +5.0033999999999996E+03,  +4.0977736640000003E+03,
  +5.0035000000000000E+03,  +4.6790325030000004E+03,
  +5.0036000000000004E+03,  +2.4604618550000000E+03,
  +5.0036999999999998E+03,  +2.3929893860000002E+03,
  +5.0038000000000002E+03,  +4.5526913560000003E+03,
  +5.0038999999999996E+03,  +3.4771759189999998E+03,
  +5.0040000000000000E+03,  +2.8986010099999999E+03,
  +5.0041000000000004E+03,  +2.1219023950000001E+03,
  +5.0041999999999998E+03,  +2.8127508149999999E+03,
  +5.0043000000000002E+03,  +2.1711072340000001E+03,
  +5.0043999999999996E+03,  +4.0051691559999999E+03,
  +5.0045000000000000E+03,  +2.7848153539999998E+03,
  +5.0046000000000004E+03,  +3.9084443230000002E+03,
  +5.0046999999999998E+03,  +2.5226956850000001E+03,
  +5.0048000000000002E+03,  +4.8866656340000000E+03,
  +5.0048999999999996E+03,  +3.4790040749999998E+03,
  +5.0050000000000000E+03,  +2.9515935869999998E+03,
  +5.0051000000000004E+03,  +4.3315230620000002E+03,
  +5.0051999999999998E+03,  +2.6704488959999999E+03,
  +5.0053000000000002E+03,  +2.1518363970000000E+03,
  +5.0053999999999996E+03,  +2.1071482489999999E+03,
  +5.0055000000000000E+03,  +2.7156366459999999E+03,
  +5.0056000000000004E+03,  +3.4190041230000002E+03,
  +5.0056999999999998E+03,  +2.0181051729999999E+03,
  +5.0058000000000002E+03,  +2.8814243520000000E+03,
  +5.0058999999999996E+03,  +3.0702297859999999E+03,
  +5.0060000000000000E+03,  +4.1527893409999997E+03,
  +5.0061000000000004E+03,  +2.5210681420000001E+03,
  +5.0061999999999998E+03,  +2.0567559379999998E+03,
  +5.0063000000000002E+03,  +4.6651734829999996E+03,
  +5.0063999999999996E+03,  +4.2986058899999998E+03,
  +5.0065000000000000E+03,  +4.0106030569999998E+03,
  +5.0066000000000004E+03,  +3.2461605960000002E+03,
  +5.0066999999999998E+03,  +4.4610051070000000E+03,
  +5.0068000000000002E+03,  +2.8143891570000001E+03,
  +5.0068999999999996E+03,  +3.6669714300000001E+03,
  +5.0070000000000000E+03,  +2.6100093240000001E+03,
  +5.0071000000000004E+03,  +2.9583720480000002E+03,
  +5.0071999999999998E+03,  +2.0783085520000000E+03,
  +5.0073000000000002E+03,  +4.3698188289999998E+03,
  +5.0073999999999996E+03,  +3.2914736830000002E+03,
  +5.0075000000000000E+03,  +2.6519964310000000E+03,
  +5.0076000000000004E+03,  +4.2331949089999998E+03,
  +5.0076999999999998E+03,  +3.8785078720000001E+03,
  +5.0078000000000002E+03,  +3.9382495819999999E+03,
  +5.0078999999999996E+03,  +2.6693968169999998E+03,
  +5.0080000000000000E+03,  +1.3920617390000000E+03,
  +5.0081000000000004E+03,  +1.8875268050000000E+03,
  +5.0081999999999998E+03,  +1.0717061209999999E+03,
  +5.0083000000000002E+03,  +1.8705638650000001E+03,
  +5.0083999999999996E+03,  +1.3907067489999999E+03,
  +5.0085000000000000E+03,  +1.1515747150000000E+03,
  +5.0086000000000004E+03,  +1.8989647179999999E+03,
  +5.0086999999999998E+03,  +1.1151294000000000E+03,
  +5.0088000000000002E+03,  +1.3484777810000000E+03,
  +5.0088999999999996E+03,  +1.3740970230000000E+03,
  +5.0090000000000000E+03,  +1.9629145360000000E+03,
  +5.0091000000000004E+03,  +1.2826371950000000E+03,
  +5.0091999999999998E+03,  +1.9792727110000001E+03,
  +5.0093000000000002E+03,  +9.8192080350000003E+02,
  +5.0093999999999996E+03,  +1.2533277660000001E+03,
  +5.0095000000000000E+03,  +9.3462313050000000E+02,
  +5.0096000000000004E+03,  +1.9877973700000000E+03,
