 TIME                    ,ÏµÍ³COP                  ,Time                     ,¸ººÉ                     ,
  +5.1930000000000000E+03,  +5.6902116257037454E+00,  +5.1931000000000004E+03,  +3.3896848550000000E+03,
  +5.1931000000000004E+03,  +6.0601182349965574E+00,  +5.1931999999999998E+03,  +4.8093190619999996E+03,
  +5.1931999999999998E+03,  +5.7621564632316957E+00,  +5.1933000000000002E+03,  +3.6207397400000000E+03,
  +5.1933000000000002E+03,  +6.0180582519461163E+00,  +5.1933999999999996E+03,  +4.8776310309999999E+03,
  +5.1933999999999996E+03,  +5.9664663016942159E+00,  +5.1935000000000000E+03,  +4.8273087450000003E+03,
  +5.1935000000000000E+03,  +6.0648556251588435E+00,  +5.1936000000000004E+03,  +4.9790484889999998E+03,
  +5.1936000000000004E+03,  +5.5220749039932393E+00,  +5.1936999999999998E+03,  +2.9490281470000000E+03,
  +5.1936999999999998E+03,  +6.0092261969777248E+00,  +5.1938000000000002E+03,  +4.5190641059999998E+03,
  +5.1938000000000002E+03,  +5.6387365006079238E+00,  +5.1938999999999996E+03,  +3.3911859920000002E+03,
  +5.1938999999999996E+03,  +5.8907577871713812E+00,  +5.1940000000000000E+03,  +3.9744567729999999E+03,
  +5.1940000000000000E+03,  +5.6034875274890181E+00,  +5.1941000000000004E+03,  +2.6529960970000002E+03,
  +5.1941000000000004E+03,  +5.4730861812566065E+00,  +5.1941999999999998E+03,  +3.7355703850000000E+03,
  +5.1941999999999998E+03,  +5.6492602425795297E+00,  +5.1943000000000002E+03,  +3.7552644909999999E+03,
  +5.1943000000000002E+03,  +5.9325757305336868E+00,  +5.1943999999999996E+03,  +4.1832316129999999E+03,
  +5.1943999999999996E+03,  +5.8595521348575765E+00,  +5.1945000000000000E+03,  +4.1114660819999999E+03,
  +5.1945000000000000E+03,  +5.4998221115364636E+00,  +5.1946000000000004E+03,  +2.8856887000000002E+03,
  +5.1946000000000004E+03,  +5.3817298789201002E+00,  +5.1946999999999998E+03,  +4.6395950659999999E+03,
  +5.1946999999999998E+03,  +5.7546136593702144E+00,  +5.1948000000000002E+03,  +3.8279043539999998E+03,
  +5.1948000000000002E+03,  +5.4550664465543379E+00,  +5.1948999999999996E+03,  +3.0723723310000000E+03,
  +5.1948999999999996E+03,  +5.8757531099236395E+00,  +5.1950000000000000E+03,  +4.0657783270000000E+03,
  +5.1950000000000000E+03,  +5.5874575246415930E+00,  +5.1951000000000004E+03,  +3.7729830780000002E+03,
  +5.1951000000000004E+03,  +5.4443980949488635E+00,  +5.1951999999999998E+03,  +3.0694265599999999E+03,
  +5.1951999999999998E+03,  +5.9074788171718717E+00,  +5.1953000000000002E+03,  +4.9317056009999997E+03,
  +5.1953000000000002E+03,  +5.5357147845435106E+00,  +5.1953999999999996E+03,  +2.6060046290000000E+03,
  +5.1953999999999996E+03,  +5.5208214878008777E+00,  +5.1955000000000000E+03,  +3.2711065370000001E+03,
  +5.1955000000000000E+03,  +5.5063678508219756E+00,  +5.1956000000000004E+03,  +2.7036754620000002E+03,
  +5.1956000000000004E+03,  +5.5758103503961944E+00,  +5.1956999999999998E+03,  +3.5062482820000000E+03,
  +5.1956999999999998E+03,  +5.6169207242297157E+00,  +5.1958000000000002E+03,  +2.3616136630000001E+03,
  +5.1958000000000002E+03,  +5.8219160646044399E+00,  +5.1958999999999996E+03,  +4.8649324159999996E+03,
  +5.1958999999999996E+03,  +5.7537955959311429E+00,  +5.1960000000000000E+03,  +4.6896543510000001E+03,
  +5.1960000000000000E+03,  +5.8049158698705927E+00,  +5.1961000000000004E+03,  +4.1267412230000000E+03,
  +5.1961000000000004E+03,  +5.5964030798962998E+00,  +5.1961999999999998E+03,  +2.3652456520000001E+03,
  +5.1961999999999998E+03,  +5.5081031485057013E+00,  +5.1963000000000002E+03,  +3.3348643889999998E+03,
  +5.1963000000000002E+03,  +5.4731176188869490E+00,  +5.1963999999999996E+03,  +3.2810762890000001E+03,
  +5.1963999999999996E+03,  +5.9609619948386703E+00,  +5.1965000000000000E+03,  +4.5663088100000004E+03,
  +5.1965000000000000E+03,  +5.6298137575734826E+00,  +5.1966000000000004E+03,  +3.6244831669999999E+03,
  +5.1966000000000004E+03,  +5.8278730547552797E+00,  +5.1966999999999998E+03,  +4.1559662730000000E+03,
  +5.1966999999999998E+03,  +6.0352174742791664E+00,  +5.1968000000000002E+03,  +4.4117324019999996E+03,
  +5.1968000000000002E+03,  +6.1075752879311374E+00,  +5.1968999999999996E+03,  +4.7692219649999997E+03,
  +5.1968999999999996E+03,  +5.5298659710384088E+00,  +5.1970000000000000E+03,  +3.4116213739999998E+03,
  +5.1970000000000000E+03,  +5.9000017615480758E+00,  +5.1971000000000004E+03,  +4.7113342849999999E+03,
  +5.1971000000000004E+03,  +5.5721413108170470E+00,  +5.1971999999999998E+03,  +2.2396470389999999E+03,
  +5.1971999999999998E+03,  +5.5147398798057665E+00,  +5.1973000000000002E+03,  +2.5734642730000000E+03,
  +5.1973000000000002E+03,  +5.8640126277785969E+00,  +5.1973999999999996E+03,  +4.4857518499999996E+03,
  +5.1973999999999996E+03,  +5.4187175810523840E+00,  +5.1975000000000000E+03,  +3.1767041780000000E+03,
  +5.1975000000000000E+03,  +5.2587555552333960E+00,  +5.1976000000000004E+03,  +3.0063068400000002E+03,
  +5.1976000000000004E+03,  +5.8329434934352484E+00,  +5.1976999999999998E+03,  +4.8492482190000001E+03,
  +5.1976999999999998E+03,  +5.7564056838980271E+00,  +5.1978000000000002E+03,  +3.9686751350000000E+03,
  +5.1978000000000002E+03,  +5.4576037928706240E+00,  +5.1978999999999996E+03,  +2.6728664150000000E+03,
  +5.1978999999999996E+03,  +5.6649352142236413E+00,  +5.1980000000000000E+03,  +3.8071601639999999E+03,
  +5.1980000000000000E+03,  +5.5006711252593981E+00,  +5.1981000000000004E+03,  +3.6176892109999999E+03,
  +5.1981000000000004E+03,  +5.7490348180861224E+00,  +5.1981999999999998E+03,  +3.7533350070000001E+03,
  +5.1981999999999998E+03,  +5.4903746177709944E+00,  +5.1983000000000002E+03,  +2.5617134759999999E+03,
  +5.1983000000000002E+03,  +5.4649671009600009E+00,  +5.1983999999999996E+03,  +2.6489797469999999E+03,
  +5.1983999999999996E+03,  +5.7961593819481365E+00,  +5.1985000000000000E+03,  +4.3033453090000003E+03,
  +5.1985000000000000E+03,  +5.7181196054472316E+00,  +5.1986000000000004E+03,  +4.1828748729999998E+03,
  +5.1986000000000004E+03,  +5.3682561201727177E+00,  +5.1986999999999998E+03,  +2.9382905289999999E+03,
  +5.1986999999999998E+03,  +5.2928086789027331E+00,  +5.1988000000000002E+03,  +3.7158524769999999E+03,
  +5.1988000000000002E+03,  +5.4524134398698276E+00,  +5.1988999999999996E+03,  +3.2678488299999999E+03,
  +5.1988999999999996E+03,  +5.8843677867774042E+00,  +5.1990000000000000E+03,  +4.6806382569999996E+03,
  +5.1990000000000000E+03,  +5.7193634257724026E+00,  +5.1991000000000004E+03,  +3.9803566649999998E+03,
  +5.1991000000000004E+03,  +5.7868755662846505E+00,  +5.1991999999999998E+03,  +4.9326446169999999E+03,
  +5.1991999999999998E+03,  +5.5038782943089180E+00,  +5.1993000000000002E+03,  +3.4219834500000002E+03,
  +5.1993000000000002E+03,  +5.8376200527437190E+00,  +5.1993999999999996E+03,  +4.2959649339999996E+03,
  +5.1993999999999996E+03,  +5.5968119985107956E+00,  +5.1995000000000000E+03,  +4.0282495890000000E+03,
  +5.1995000000000000E+03,  +5.4491669687757156E+00,  +5.1996000000000004E+03,  +2.6526985310000000E+03,
  +5.1996000000000004E+03,  +5.4970053291931320E+00,  +5.1996999999999998E+03,  +2.1851199379999998E+03,
  +5.1996999999999998E+03,  +5.5742911154595109E+00,  +5.1998000000000002E+03,  +3.6450408229999998E+03,
  +5.1998000000000002E+03,  +5.4719923851257413E+00,  +5.1998999999999996E+03,  +2.5867477340000000E+03,
  +5.1998999999999996E+03,  +5.3166609471756896E+00,  +5.2000000000000000E+03,  +4.4041167569999998E+03,
  +5.2000000000000000E+03,  +4.5168458125373183E+00,  +5.2001000000000004E+03,  +1.0093935350000000E+03,
  +5.2001000000000004E+03,  +5.4093788599460524E+00,  +5.2001999999999998E+03,  +1.9519641170000000E+03,
  +5.2001999999999998E+03,  +5.2721942177076615E+00,  +5.2003000000000002E+03,  +1.8342093040000000E+03,
  +5.2003000000000002E+03,  +4.8816087736105187E+00,  +5.2003999999999996E+03,  +1.4174679430000001E+03,
  +5.2003999999999996E+03,  +5.3120624160137755E+00,  +5.2005000000000000E+03,  +1.8637284780000000E+03,
  +5.2005000000000000E+03,  +5.3226837649391046E+00,  +5.2006000000000004E+03,  +1.8927912080000001E+03,
  +5.2006000000000004E+03,  +4.8999258533422463E+00,  +5.2006999999999998E+03,  +1.4496443609999999E+03,
  +5.2006999999999998E+03,  +4.9048515103900741E+00,  +5.2008000000000002E+03,  +1.5357758570000001E+03,
  +5.2008000000000002E+03,  +4.7897829032806403E+00,  +5.2008999999999996E+03,  +1.2722076010000001E+03,
  +5.2008999999999996E+03,  +4.7995189378976137E+00,  +5.2010000000000000E+03,  +1.2793785510000000E+03,
  +5.2010000000000000E+03,  +4.7681006890281408E+00,  +5.2011000000000004E+03,  +1.2419490989999999E+03,
  +5.2011000000000004E+03,  +4.4979728298067041E+00,  +5.2011999999999998E+03,  +1.0520065790000001E+03,
  +5.2011999999999998E+03,  +4.7829279467248949E+00,  +5.2013000000000002E+03,  +1.2427609760000000E+03,
  +5.2013000000000002E+03,  +4.5244347471399831E+00,  +5.2013999999999996E+03,  +9.9904562239999996E+02,
  +5.2013999999999996E+03,  +4.5572886843800351E+00,  +5.2015000000000000E+03,  +1.0209172960000000E+03,
  +5.2015000000000000E+03,  +4.6508910912923236E+00,  +5.2016000000000004E+03,  +1.1046387410000000E+03,
  +5.2016000000000004E+03,  +4.5445111767092108E+00,  +5.2016999999999998E+03,  +1.0111266340000000E+03,
  +5.2016999999999998E+03,  +4.8520477480428248E+00,  +5.2018000000000002E+03,  +1.3260764440000000E+03,
  +5.2018000000000002E+03,  +5.1442412533735764E+00,  +5.2018999999999996E+03,  +1.6772381539999999E+03,
  +5.2018999999999996E+03,  +4.6503774750575753E+00,  +5.2020000000000000E+03,  +1.1278218899999999E+03,
  +5.2020000000000000E+03,  +4.8611954086712457E+00,  +5.2021000000000004E+03,  +1.3493890110000000E+03,
  +5.2021000000000004E+03,  +4.7594245687641985E+00,  +5.2021999999999998E+03,  +1.6216688720000000E+03,
  +5.2021999999999998E+03,  +5.2726138659592650E+00,  +5.2023000000000002E+03,  +1.8189511010000001E+03,
  +5.2023000000000002E+03,  +5.3770210647723555E+00,  +5.2023999999999996E+03,  +1.9360474650000001E+03,
  +5.2023999999999996E+03,  +5.2525788756011975E+00,  +5.2025000000000000E+03,  +1.8145795210000001E+03,
  +5.2025000000000000E+03,  +4.4752744620172447E+00,  +5.2026000000000004E+03,  +9.7642206720000001E+02,
  +5.2026000000000004E+03,  +4.5173831916426810E+00,  +5.2026999999999998E+03,  +1.3459933770000000E+03,
  +5.2026999999999998E+03,  +5.2012697794993459E+00,  +5.2028000000000002E+03,  +1.7351125520000001E+03,
  +5.2028000000000002E+03,  +5.1087837776636125E+00,  +5.2028999999999996E+03,  +1.6453233740000001E+03,
  +5.2028999999999996E+03,  +4.9921168743297581E+00,  +5.2030000000000000E+03,  +1.5477069150000000E+03,
  +5.2030000000000000E+03,  +5.3239237218454143E+00,  +5.2031000000000004E+03,  +1.8719313860000000E+03,
  +5.2031000000000004E+03,  +4.6684843167242462E+00,  +5.2031999999999998E+03,  +1.1489922329999999E+03,
  +5.2031999999999998E+03,  +4.7202403312241206E+00,  +5.2033000000000002E+03,  +1.1781224430000000E+03,
  +5.2033000000000002E+03,  +4.3587244844439494E+00,  +5.2033999999999996E+03,  +9.3221257030000004E+02,
  +5.2033999999999996E+03,  +4.5678828698976046E+00,  +5.2035000000000000E+03,  +1.3977270540000000E+03,
  +5.2035000000000000E+03,  +4.9530286317415220E+00,  +5.2036000000000004E+03,  +1.5515422369999999E+03,
  +5.2036000000000004E+03,  +4.6797322486505566E+00,  +5.2036999999999998E+03,  +1.1281761750000001E+03,
  +5.2036999999999998E+03,  +4.7603368245573918E+00,  +5.2038000000000002E+03,  +1.2104721039999999E+03,
  +5.2038000000000002E+03,  +4.7771167883500487E+00,  +5.2038999999999996E+03,  +1.2318262239999999E+03,
  +5.2038999999999996E+03,  +4.9379692771530843E+00,  +5.2040000000000000E+03,  +1.5400404010000000E+03,
  +5.2040000000000000E+03,  +4.6111367753336543E+00,  +5.2041000000000004E+03,  +1.0681332760000000E+03,
  +5.2041000000000004E+03,  +4.6468047468464828E+00,  +5.2041999999999998E+03,  +1.0923717770000001E+03,
  +5.2041999999999998E+03,  +4.9574256608508600E+00,  +5.2043000000000002E+03,  +1.8009621880000000E+03,
  +5.2043000000000002E+03,  +5.1190254922125673E+00,  +5.2043999999999996E+03,  +1.6472003410000000E+03,
  +5.2043999999999996E+03,  +5.2081920592331228E+00,  +5.2045000000000000E+03,  +1.7335645219999999E+03,
  +5.2045000000000000E+03,  +4.7702081335920488E+00,  +5.2046000000000004E+03,  +1.2456735450000001E+03,
  +5.2046000000000004E+03,  +5.3928711097111099E+00,  +5.2046999999999998E+03,  +1.9251942950000000E+03,
  +5.2046999999999998E+03,  +4.8796107352515339E+00,  +5.2048000000000002E+03,  +1.7269029450000000E+03,
  +5.2048000000000002E+03,  +4.9777076434823018E+00,  +5.2048999999999996E+03,  +1.5005527270000000E+03,
  +5.2048999999999996E+03,  +4.4346080769377316E+00,  +5.2050000000000000E+03,  +9.2143327020000004E+02,
  +5.2050000000000000E+03,  +4.2283035475307065E+00,  +5.2051000000000004E+03,  +1.1141100460000000E+03,
  +5.2051000000000004E+03,  +5.0880121696453049E+00,  +5.2051999999999998E+03,  +1.6661644090000000E+03,
  +5.2051999999999998E+03,  +4.6981168721637170E+00,  +5.2053000000000002E+03,  +1.1402028280000000E+03,
  +5.2053000000000002E+03,  +4.4371368183484297E+00,  +5.2053999999999996E+03,  +9.8172442249999995E+02,
  +5.2053999999999996E+03,  +4.8654002521152639E+00,  +5.2055000000000000E+03,  +1.4016976320000001E+03,
  +5.2055000000000000E+03,  +5.4242915182815903E+00,  +5.2056000000000004E+03,  +1.9376879110000000E+03,
  +5.2056000000000004E+03,  +4.7083135946918571E+00,  +5.2056999999999998E+03,  +1.1699221809999999E+03,
  +5.2056999999999998E+03,  +5.4180482819522169E+00,  +5.2058000000000002E+03,  +1.9353690449999999E+03,
  +5.2058000000000002E+03,  +5.3570508263532490E+00,  +5.2058999999999996E+03,  +1.8940454299999999E+03,
  +5.2058999999999996E+03,  +4.6474566018095400E+00,  +5.2060000000000000E+03,  +1.1085502500000000E+03,
  +5.2060000000000000E+03,  +5.2087647611912677E+00,  +5.2061000000000004E+03,  +1.7059610070000001E+03,
  +5.2061000000000004E+03,  +5.0324054674298591E+00,  +5.2061999999999998E+03,  +1.5579268840000000E+03,
  +5.2061999999999998E+03,  +5.4097454345999774E+00,  +5.2063000000000002E+03,  +1.9318668680000001E+03,
  +5.2063000000000002E+03,  +4.7531458934621353E+00,  +5.2063999999999996E+03,  +1.2101287960000000E+03,
  +5.2063999999999996E+03,  +4.5476184499287466E+00,  +5.2065000000000000E+03,  +9.9302452779999999E+02,
  +5.2065000000000000E+03,  +4.7180085309727220E+00,  +5.2066000000000004E+03,  +1.1319740560000000E+03,
  +5.2066000000000004E+03,  +4.8761908705022456E+00,  +5.2066999999999998E+03,  +1.3055665489999999E+03,
  +5.2066999999999998E+03,  +4.6678701739430588E+00,  +5.2068000000000002E+03,  +1.0896617200000001E+03,
  +5.2068000000000002E+03,  +4.5584363000569166E+00,  +5.2068999999999996E+03,  +1.0609585039999999E+03,
  +5.2068999999999996E+03,  +5.4144177431104143E+00,  +5.2070000000000000E+03,  +1.8798205860000000E+03,
  +5.2070000000000000E+03,  +5.4046687470357817E+00,  +5.2071000000000004E+03,  +1.9138269650000000E+03,
  +5.2071000000000004E+03,  +5.0777806785676791E+00,  +5.2071999999999998E+03,  +1.5928150350000001E+03,
  +5.2071999999999998E+03,  +4.7064773102775650E+00,  +5.2073000000000002E+03,  +1.1365234260000000E+03,
  +5.2073000000000002E+03,  +5.4738597095480133E+00,  +5.2073999999999996E+03,  +1.9598877270000000E+03,
  +5.2073999999999996E+03,  +5.0593804613534878E+00,  +5.2075000000000000E+03,  +1.5706419470000001E+03,
  +5.2075000000000000E+03,  +5.1023956381445936E+00,  +5.2076000000000004E+03,  +1.6001306020000000E+03,
  +5.2076000000000004E+03,  +4.6642087694190586E+00,  +5.2076999999999998E+03,  +1.0899905360000000E+03,
  +5.2076999999999998E+03,  +4.8687540796542041E+00,  +5.2078000000000002E+03,  +1.3754695560000000E+03,
  +5.2078000000000002E+03,  +4.8524846156102823E+00,  +5.2078999999999996E+03,  +1.2603864110000000E+03,
  +5.2078999999999996E+03,  +4.7021940395628334E+00,  +5.2080000000000000E+03,  +1.1054856729999999E+03,
  +5.2080000000000000E+03,  +4.8903831235388653E+00,  +5.2081000000000004E+03,  +1.3929341230000000E+03,
  +5.2081000000000004E+03,  +5.1495770486117109E+00,  +5.2081999999999998E+03,  +1.6775733060000000E+03,
  +5.2081999999999998E+03,  +4.5822672758803558E+00,  +5.2083000000000002E+03,  +1.0038220290000000E+03,
  +5.2083000000000002E+03,  +4.4963034610304087E+00,  +5.2083999999999996E+03,  +9.2332350110000004E+02,
  +5.2083999999999996E+03,  +5.4899016421337077E+00,  +5.2085000000000000E+03,  +1.9286511670000000E+03,
  +5.2085000000000000E+03,  +5.4025404344018595E+00,  +5.2086000000000004E+03,  +1.8812656179999999E+03,
  +5.2086000000000004E+03,  +5.2826056913311721E+00,  +5.2086999999999998E+03,  +1.7593613989999999E+03,
  +5.2086999999999998E+03,  +4.5991207318288856E+00,  +5.2088000000000002E+03,  +1.0188459310000000E+03,
  +5.2088000000000002E+03,  +5.4129801649489808E+00,  +5.2088999999999996E+03,  +1.8419129650000000E+03,
  +5.2088999999999996E+03,  +5.0543104111449688E+00,  +5.2090000000000000E+03,  +1.5213208040000000E+03,
  +5.2090000000000000E+03,  +5.4029080694360445E+00,  +5.2091000000000004E+03,  +1.8475279020000000E+03,
  +5.2091000000000004E+03,  +4.5648096000649261E+00,  +5.2091999999999998E+03,  +9.7965944530000002E+02,
  +5.2091999999999998E+03,  +5.3300162523878640E+00,  +5.2093000000000002E+03,  +1.7381314060000000E+03,
  +5.2093000000000002E+03,  +4.5510852954717569E+00,  +5.2093999999999996E+03,  +1.0283086040000001E+03,
  +5.2093999999999996E+03,  +5.1161365153463292E+00,  +5.2095000000000000E+03,  +1.5242569480000000E+03,
  +5.2095000000000000E+03,  +4.5211359857633759E+00,  +5.2096000000000004E+03,  +9.2513823019999995E+02,
  +5.2096000000000004E+03,  +5.1461268130123212E+00,  +5.2096999999999998E+03,  +1.6152746709999999E+03,
  +5.2096999999999998E+03,  +5.2311366567007722E+00,  +5.2098000000000002E+03,  +1.6407940970000000E+03,
  +5.2098000000000002E+03,  +5.3861401479721929E+00,  +5.2098999999999996E+03,  +1.8012290360000000E+03,
  +5.2098999999999996E+03,  +5.4648449357572568E+00,  +5.2100000000000000E+03,  +1.8933817899999999E+03,
  +5.2100000000000000E+03,  +4.8161096391362452E+00,  +5.2101000000000004E+03,  +1.1879118920000001E+03,
  +5.2101000000000004E+03,  +5.4083574426454701E+00,  +5.2101999999999998E+03,  +1.7991319619999999E+03,
  +5.2101999999999998E+03,  +4.9335942208297991E+00,  +5.2103000000000002E+03,  +1.3019917490000000E+03,
  +5.2103000000000002E+03,  +4.8183926896593068E+00,  +5.2103999999999996E+03,  +1.2422319689999999E+03,
  +5.2103999999999996E+03,  +5.0079136069790460E+00,  +5.2105000000000000E+03,  +1.3476796950000000E+03,
  +5.2105000000000000E+03,  +4.8667063526067880E+00,  +5.2106000000000004E+03,  +1.1966893620000001E+03,
  +5.2106000000000004E+03,  +4.8262429815468026E+00,  +5.2106999999999998E+03,  +1.2346078110000001E+03,
  +5.2106999999999998E+03,  +5.1536029452197596E+00,  +5.2108000000000002E+03,  +1.5353809960000001E+03,
  +5.2108000000000002E+03,  +5.4679545370447817E+00,  +5.2108999999999996E+03,  +1.8515497069999999E+03,
  +5.2108999999999996E+03,  +5.3405892890876077E+00,  +5.2110000000000000E+03,  +1.7418988150000000E+03,
  +5.2110000000000000E+03,  +4.8031835281873674E+00,  +5.2111000000000004E+03,  +1.1499783179999999E+03,
